交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
192,2025-09-18,2025-09-22,2025-09-22,多头,1.0,1.0,3,-0.950000000000985,-2.9799999999999964,2.0299999999990117,否,是,已平仓
193,2025-09-24,2025-09-24,2025-09-24,多头,1.0,1.0,1,-1.999999999999988,-2.519999999999016,0.5199999999990279,否,是,已平仓
194,2025-09-30,2025-10-09,2025-10-09,多头,1.0,1.0,2,0.2800000000000024,4.040000000000016,-3.7600000000000136,是,是,已平仓
195,2025-10-22,2025-10-22,2025-10-22,多头,1.0,1.0,1,0.0,0.6399999999999808,-0.6399999999999808,否,是,已平仓
196,2025-10-27,2025-11-14,2025-11-14,多头,1.0,1.0,15,4.749999999999999,3.459999999999991,1.290000000000008,是,是,已平仓
197,2025-11-18,2025-11-18,2025-11-18,多头,1.0,1.0,1,-0.0500000000000153,-0.1200000000000159,0.07000000000000059,否,是,已平仓
198,2025-11-20,2025-11-21,2025-11-21,多头,1.0,1.0,2,-0.059999999999990596,0.1299999999999913,-0.18999999999998188,否,是,已平仓
199,2025-12-29,2026-01-05,2026-01-05,多头,1.0,1.0,4,-2.0699999999999887,-2.0799999999999987,0.010000000000010001,否,是,已平仓
200,2026-01-22,2026-01-28,2026-01-28,多头,1.0,1.0,5,1.3400000000000225,1.4799999999999882,-0.1399999999999657,是,是,已平仓
201,2026-02-02,2026-03-02,2026-03-02,多头,1.0,1.0,15,0.6799999999999862,3.510000000000007,-2.8300000000000205,是,是,已平仓
202,2026-03-05,2026-03-17,2026-03-17,多头,1.0,1.0,9,-2.8399999999999954,-5.460000000000013,2.620000000000018,否,是,已平仓
203,2026-03-19,2026-06-10,2026-06-10,多头,1.0,1.0,56,14.37000000000001,7.019999999999041,7.350000000000969,是,是,已平仓
204,2026-06-22,2026-07-03,2026-07-03,多头,1.0,1.0,10,0.6500000000009973,-1.640000000000009,2.2900000000010063,是,是,已平仓
205,2026-07-14,2026-07-20,2026-07-20,多头,1.0,1.0,5,0.8499999999999827,0.20000000000099805,0.6499999999989846,是,是,已平仓
206,2026-07-22,,2026-09-11,多头,1.0,1.0,38,4.699999999999983,5.5099999999999945,-0.8100000000000112,是,否,未平仓
